fir_id,district_id,station_id,crime_head,crime_category,ipc_bns_sections,crime_date,crime_time,registration_date,registration_time,latitude,longitude,description,District_Name,District_Population,Station_Name,Station_Type,Station_Jurisdiction_Area,Victim_Count,First_Victim_Name,First_Victim_Gender,First_Victim_Age,Any_Fatal_Injury,Accused_Count,First_Accused_Name,First_Accused_Gender,First_Accused_Age,Any_Absconding,Any_Previous_Record,Witness_Count,Any_High_Reliability_Witness,Primary_Vehicle_Category,Total_Vehicle_Value_INR,Weapon_Count,Primary_Weapon_Type,Any_Unlicensed_Weapon,Cyber_Attack_Vector,Cyber_Target_System,Cyber_Financial_Loss_INR,Cyber_Flag,Economic_Fraud_Type,Economic_Amount_Involved_INR,Economic_Affected_Entity_Type,Evidence_Count,FSL_Sent_Count,Investigation_Actions_Count,Last_Action_Date,First_Action_Date,Investigation_Status,Investigation_Days,Has_ChargeSheet,Court_Name,ChargeSheet_Total_Accused,ChargeSheet_Filing_Date,Has_Judgment,Judgment_Result,Sentence_Details,Sentence_Years,Life_Sentence_Flag,Fine_Amount_INR,Judgment_Date,Court_Type,ChargeSheet_Days,Weapon_Used_Flag,crime_year,crime_month,crime_dayofweek,crime_is_weekend,crime_time_of_day,reporting_delay_days,investigation_duration_days,chargesheet_duration_days,victim_age_group,accused_age_group,description_word_count,description_char_count
FIR-2024-BLR-010622,DIST-000001,PS-000072,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-10-22,08:45:34,2024-10-22,07:17:48,56.696125,66.53564,Incident reported at Shukla Crime Police Station regarding Cyber Crime. Repellendus aut quo similique. Quo praesentium ex officiis exercitationem officia ab ipsam. Eius tempore repellendus nihil officia esse vel. Magnam animi delectus veniam earum corporis. Ab officiis voluptatibus laudantium totam nostrum quae exercitationem.,Bengaluru City,13608000,Shukla Crime Police Station,Crime,Shukla and surrounding areas,1,Bhagya Angadi,Female,66,False,1,Ravi Kulkarni,Male,33,False,True,3,True,Two-Wheeler,195000.0,0,No Weapon,False,Social Media Impersonation,E-Commerce Payment Gateway,280000.0,True,Tax Evasion,5550000.0,Private Corporation,2,2,1,2024-10-27,2024-10-27,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,10,Tuesday,False,Morning,0,0,,65+,25-34,43,328
FIR-2024-BLR-010623,DIST-000001,PS-000069,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-08-31,05:56:23,2024-08-31,13:39:29,88.8780775,-163.964728,Incident reported at Nigam Crime Police Station regarding Cyber Crime. Officiis repudiandae quidem. Beatae voluptate maxime libero. Temporibus id repellat rem mollitia aut enim. Molestiae ullam dolorum odio. Eos animi deleniti earum. Doloremque dolore laborum atque.,Bengaluru City,13608000,Nigam Crime Police Station,Crime,Nigam and surrounding areas,1,Mahesh Deshmukh,Male,75,False,1,Praveen Angadi,Male,34,False,False,3,True,Two-Wheeler,210000.0,0,No Weapon,False,Investment / Crypto Scam,Social Media Profile,292500.0,True,Insider Trading,5800000.0,Government Department,2,2,2,2024-09-03,2024-09-01,COMPLETED,2,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,8,Saturday,True,Morning,0,2,,65+,25-34,36,266
FIR-2024-BLR-010624,DIST-000001,PS-000053,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-11-30,18:06:39,2024-12-01,07:43:51,-0.864277,-66.407809,Incident reported at Bengaluru City Cyber Crime (CEN) 11 regarding Cyber Crime. Tempore voluptates debitis. Itaque fuga fugit consectetur amet eum. Cumque quasi iure repellendus velit. Sequi totam necessitatibus eligendi numquam ratione. Qui officia quidem hic in optio quo. Voluptate nesciunt odio quis esse libero. Doloremque impedit laborum rem voluptatem odit.,Bengaluru City,13608000,Bengaluru City Cyber Crime (CEN) 11,Cyber Crime (CEN),Rao and surrounding areas,1,Lakshmi Gowda,Female,63,False,1,Manjunatha Deshmukh,Male,24,True,False,4,True,Four-Wheeler,810000.0,2,Gelatin Sticks / Detonators,False,Phishing / Vishing,Personal Email Account,305000.0,True,Corporate Fraud,6050000.0,Private Corporation,3,3,3,2024-12-13,2024-12-04,COMPLETED,9,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,11,Saturday,True,Evening,1,9,,50-64,18-24,51,364
FIR-2024-BLR-010625,DIST-000001,PS-000008,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-05-19,00:20:56,2024-05-19,02:54:37,23.8961295,-118.78279,Incident reported at Narayanan Law & Order Police Station regarding Cyber Crime. Eaque atque pariatur. Dolore debitis adipisci cum eos nihil exercitationem. Iste magni qui. Ut excepturi quasi minus. Error possimus debitis nam inventore.,Bengaluru City,13608000,Narayanan Law & Order Police Station,Law & Order,Narayanan and surrounding areas,1,Raghu Nayak,Male,39,False,1,Vijay Deshmukh,Male,20,False,True,4,True,Four-Wheeler,825000.0,1,12 Bore DBBL Gun,False,UPI Payment Fraud,Cryptocurrency Wallet,317500.0,True,Embezzlement / Misappropriation,6300000.0,Government Department,2,2,1,2024-05-20,2024-05-20,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,5,Sunday,True,Night,0,0,,35-49,18-24,34,236
FIR-2024-BLR-010626,DIST-000001,PS-000057,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-03-18,06:20:18,2024-03-25,10:12:55,-9.413913,-77.215232,Incident reported at Agate Law & Order Police Station regarding Cyber Crime. Eligendi numquam cum distinctio voluptatum accusamus. Nisi molestias fuga. Earum ullam sunt sequi accusantium consequatur.,Bengaluru City,13608000,Agate Law & Order Police Station,Law & Order,Agate and surrounding areas,1,Anand Naidu,Male,42,False,1,Siddaramaiah Joshi,Male,20,False,False,3,True,Four-Wheeler,840000.0,2,9mm Pistol,False,Ransomware / Malware,Mobile Banking Application,330000.0,True,Money Laundering,6550000.0,Private Corporation,3,3,2,2024-03-30,2024-03-27,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,3,Monday,False,Morning,7,3,,35-49,18-24,27,199
FIR-2024-BLR-010627,DIST-000001,PS-000066,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-06-28,10:21:24,2024-06-28,05:29:54,-73.104381,-141.194675,Incident reported at Kar Law & Order Police Station regarding Cyber Crime. Odit blanditiis rerum libero voluptatem. Aspernatur placeat assumenda magnam similique expedita. Libero facilis distinctio libero repellendus. Sequi modi rem facilis expedita. Dolorem corporis similique impedit nobis. Temporibus maiores tenetur ut debitis similique.,Bengaluru City,13608000,Kar Law & Order Police Station,Law & Order,Kar and surrounding areas,1,Puneeth Gowda,Male,33,False,1,Manjunatha Angadi,Male,19,False,False,2,True,Four-Wheeler,655000.0,1,Switchblade / Dagger,False,Identity Theft,Corporate Cloud Server,342500.0,True,Chit Fund Scam,6800000.0,Government Department,3,2,3,2024-07-08,2024-07-02,COMPLETED,6,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,6,Friday,False,Morning,0,6,,25-34,18-24,44,341
FIR-2024-BLR-010628,DIST-000001,PS-000038,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-09-16,17:38:09,2024-09-16,01:58:40,-58.5460145,-165.639745,Incident reported at Ghose Law & Order Police Station regarding Cyber Crime. Id voluptatem voluptatem vel. Maxime ratione iste. Dolor alias molestias nisi. Alias aut reprehenderit exercitationem nesciunt. Minus itaque expedita perspiciatis.,Bengaluru City,13608000,Ghose Law & Order Police Station,Law & Order,Ghose and surrounding areas,1,Ravi Hiremath,Male,55,False,1,Ramesh Rao,Male,40,False,False,3,True,Auto-Rickshaw,140000.0,2,Sword / Talwar,False,SIM Swapping,ATM / PoS Terminal,355000.0,True,Real Estate Fraud,7050000.0,Private Corporation,2,2,1,2024-09-18,2024-09-18,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,9,Monday,False,Evening,0,0,,50-64,35-49,32,240
FIR-2024-BLR-010629,DIST-000001,PS-000042,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-11-30,10:40:26,2024-12-02,23:32:09,22.714436,14.285246,Incident reported at Khatri Law & Order Police Station regarding Cyber Crime. Quidem pariatur corrupti quibusdam optio. Harum error enim odio. Tempora cum necessitatibus quos nobis qui. Id ipsum distinctio laboriosam unde earum. Hic modi maiores nihil. Iusto numquam ipsum quos reprehenderit.,Bengaluru City,13608000,Khatri Law & Order Police Station,Law & Order,Khatri and surrounding areas,1,Pallavi Deshmukh,Female,72,False,1,Ganesh Pujari,Male,41,False,True,4,True,Commercial / LCV,685000.0,1,Wooden Lathi / Club,False,Unauthorized Access / Hacking,E-Commerce Payment Gateway,367500.0,True,Bank Loan Fraud,7300000.0,Government Department,2,2,2,2024-12-09,2024-12-05,COMPLETED,4,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,11,Saturday,True,Morning,2,4,,65+,35-49,42,292
FIR-2024-BLR-010630,DIST-000001,PS-000049,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-05-24,09:55:38,2024-05-24,17:51:24,43.27016,89.386494,Incident reported at Murty Railway Police Police Station regarding Cyber Crime. Unde modi vel odit et est deleniti. Eum velit voluptatibus ex eum quia. Vero aspernatur eum expedita incidunt. Quos officia voluptas eum deleniti fugiat hic. Nihil hic vero facilis. Culpa tempore explicabo ipsa eaque perferendis exercitationem optio.,Bengaluru City,13608000,Murty Railway Police Police Station,Railway Police,Murty and surrounding areas,1,Priya Kuruba,Female,37,False,1,Ganesh Shetty,Male,51,False,True,4,True,Two-Wheeler,115000.0,1,Gelatin Sticks / Detonators,False,Social Media Impersonation,Social Media Profile,380000.0,True,Tax Evasion,7550000.0,Private Corporation,2,2,3,2024-06-01,2024-05-29,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,5,Friday,False,Morning,0,3,,35-49,50-64,48,330
FIR-2024-BLR-010631,DIST-000001,PS-000076,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-01-13,17:11:02,2024-01-13,20:22:42,46.069936,-171.330467,Incident reported at Tiwari Law & Order Police Station regarding Cyber Crime. Quae quas aperiam earum debitis. Sed dolores dolor natus recusandae dolorum tenetur. Error repellendus labore consequatur quae quae omnis. Tempora alias qui porro illo. Ab possimus minima reprehenderit omnis. Suscipit aliquid delectus officia.,Bengaluru City,13608000,Tiwari Law & Order Police Station,Law & Order,Tiwari and surrounding areas,1,Chaitra Angadi,Female,72,False,1,Puneeth Hegde,Male,22,True,True,3,True,Two-Wheeler,130000.0,2,0.32 Calibre Revolver,False,Investment / Crypto Scam,Personal Email Account,392500.0,True,Insider Trading,7800000.0,Government Department,2,2,1,2024-01-16,2024-01-16,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,1,Saturday,True,Evening,0,0,,65+,18-24,45,321
FIR-2024-BLR-010632,DIST-000001,PS-000080,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-11-14,02:47:44,2024-11-15,10:43:21,-34.50864,169.791294,Incident reported at Nadkarni Traffic Police Station regarding Cyber Crime. Occaecati quidem tempore quasi dolorum officia inventore. Repellat et quo non. Velit nam id ex eius dolore. Corporis sunt explicabo voluptatum vero doloremque. Numquam est sequi voluptatem nisi iusto consectetur.,Bengaluru City,13608000,Nadkarni Traffic Police Station,Traffic,Nadkarni and surrounding areas,1,Radha Bhat,Female,21,False,1,Prakash Patil,Male,30,True,False,3,True,Two-Wheeler,145000.0,1,9mm Pistol,True,Phishing / Vishing,Cryptocurrency Wallet,405000.0,True,Corporate Fraud,8050000.0,Private Corporation,3,3,2,2024-11-24,2024-11-19,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,11,Thursday,False,Night,1,5,,18-24,25-34,40,288
FIR-2024-BLR-010633,DIST-000001,PS-000075,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-05-05,09:01:52,2024-05-06,23:46:49,29.5117665,-28.539688,Incident reported at Sandal Law & Order Police Station regarding Cyber Crime. Ratione temporibus voluptatum. Nostrum facilis molestias eaque laborum. Corrupti soluta illum assumenda ea. Neque sequi voluptas magnam deserunt incidunt.,Bengaluru City,13608000,Sandal Law & Order Police Station,Law & Order,Sandal and surrounding areas,1,Ravi Kuruba,Male,23,False,1,Santosh Joshi,Male,21,True,False,3,False,Two-Wheeler,160000.0,2,Machete (Long Blade),False,UPI Payment Fraud,Mobile Banking Application,417500.0,True,Embezzlement / Misappropriation,8300000.0,Government Department,2,1,3,2024-05-12,2024-05-07,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,5,Sunday,True,Morning,1,5,,18-24,18-24,31,232
FIR-2024-BLR-010634,DIST-000001,PS-000038,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-12-06,18:24:22,2024-12-06,19:57:38,-65.9044505,-41.336579,Incident reported at Ghose Law & Order Police Station regarding Cyber Crime. Dolore asperiores incidunt ducimus sapiente labore. Velit porro dolorem ipsum. Recusandae ipsa facere pariatur consequuntur et. Doloribus consequatur eveniet fuga eius consequuntur commodi.,Bengaluru City,13608000,Ghose Law & Order Police Station,Law & Order,Ghose and surrounding areas,1,Suresh Joshi,Male,56,False,1,Anand Hegde,Male,31,False,False,3,True,Four-Wheeler,760000.0,1,Sword / Talwar,False,Ransomware / Malware,Corporate Cloud Server,430000.0,True,Money Laundering,8550000.0,Private Corporation,2,2,1,2024-12-10,2024-12-10,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,12,Friday,False,Evening,0,0,,50-64,25-34,35,266
FIR-2024-BLR-010635,DIST-000001,PS-000014,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-09-05,18:48:51,2024-09-05,00:23:53,-43.0287675,96.123403,Incident reported at Shukla Law & Order Police Station regarding Cyber Crime. Odio adipisci accusantium deserunt fugiat. Minus sit repellat tenetur temporibus. Unde minus nesciunt corporis veritatis.,Bengaluru City,13608000,Shukla Law & Order Police Station,Law & Order,Shukla and surrounding areas,1,Kumar Hegde,Male,20,False,1,Ramesh Shetty,Male,44,True,True,3,True,Four-Wheeler,775000.0,2,Iron Rod / Crowbar,False,Identity Theft,ATM / PoS Terminal,442500.0,True,Chit Fund Scam,8800000.0,Government Department,2,2,2,2024-09-11,2024-09-10,COMPLETED,1,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,9,Thursday,False,Evening,0,1,,18-24,35-49,27,199
FIR-2024-BLR-010636,DIST-000001,PS-000047,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-09-29,16:33:02,2024-09-29,05:33:45,-13.7570755,-66.56637,Incident reported at Chokshi Law & Order Police Station regarding Cyber Crime. Mollitia dolore voluptatibus eligendi natus commodi iusto. Quia explicabo quos assumenda neque illum. Consequatur eos eum illum cumque eaque. Provident eveniet perspiciatis vitae dolore. Placeat eos veniam cumque. At quas maiores optio impedit commodi.,Bengaluru City,13608000,Chokshi Law & Order Police Station,Law & Order,Chokshi and surrounding areas,1,Suresh Angadi,Male,51,False,1,Anand Kamat,Male,21,False,False,4,True,Four-Wheeler,790000.0,1,Gelatin Sticks / Detonators,False,SIM Swapping,E-Commerce Payment Gateway,455000.0,True,Real Estate Fraud,9050000.0,Private Corporation,3,3,3,2024-10-08,2024-10-01,COMPLETED,7,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,9,Sunday,True,Afternoon,0,7,,50-64,18-24,46,331
FIR-2024-BLR-010637,DIST-000001,PS-000001,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-06-12,00:04:55,2024-06-12,02:31:04,-2.7874365,-82.419622,Incident reported at Gopal Railway Police Police Station regarding Cyber Crime. Sit praesentium beatae fugit. Esse pariatur id. Veniam pariatur occaecati vel. Provident repellendus eaque laudantium dolor magni ipsum. Quo cum a magni.,Bengaluru City,13608000,Gopal Railway Police Police Station,Railway Police,Gopal and surrounding areas,1,Roopa Shenoy,Female,39,False,2,Devaraj Kulkarni,Male,25,False,True,2,True,Four-Wheeler,805000.0,2,0.32 Calibre Revolver,True,Unauthorized Access / Hacking,Social Media Profile,467500.0,True,Bank Loan Fraud,9300000.0,Government Department,2,2,1,2024-06-17,2024-06-17,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,6,Wednesday,False,Night,0,0,,35-49,18-24,33,233
FIR-2024-BLR-010638,DIST-000001,PS-000058,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-12-15,17:05:35,2024-12-16,19:26:03,2.6930075,163.912874,Incident reported at Tripathi Law & Order Police Station regarding Cyber Crime. Quibusdam qui eos culpa. Vero voluptatem voluptatem excepturi harum. Dolorem nostrum cum aliquam velit. Modi quis voluptatum. Minus praesentium rem provident tenetur numquam neque.,Bengaluru City,13608000,Tripathi Law & Order Police Station,Law & Order,Tripathi and surrounding areas,1,Kumar Gowda,Male,30,False,1,Suresh Kamat,Male,25,False,False,2,False,Auto-Rickshaw,290000.0,1,9mm Pistol,False,Social Media Impersonation,Personal Email Account,480000.0,True,Tax Evasion,9550000.0,Private Corporation,3,3,2,2024-12-19,2024-12-17,COMPLETED,2,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,12,Sunday,True,Evening,1,2,,25-34,18-24,36,260
FIR-2024-BLR-010639,DIST-000001,PS-000065,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-06-19,04:46:24,2024-06-19,08:21:33,16.1044365,-171.027445,Incident reported at Kumer Crime Police Station regarding Cyber Crime. Placeat ratione cumque rerum. Iusto aperiam temporibus error eaque. In optio maiores accusantium illo. Eveniet delectus doloribus minus at. Architecto asperiores enim esse porro. Reiciendis culpa distinctio exercitationem molestias laborum vel dolor.,Bengaluru City,13608000,Kumer Crime Police Station,Crime,Kumer and surrounding areas,1,Suresh Reddy,Male,65,False,1,Venkatesh Kulkarni,Male,27,False,False,3,True,Commercial / LCV,835000.0,2,Machete (Long Blade),False,Investment / Crypto Scam,Cryptocurrency Wallet,492500.0,True,Insider Trading,9800000.0,Government Department,3,3,3,2024-07-01,2024-06-22,COMPLETED,9,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,6,Wednesday,False,Night,0,9,,50-64,25-34,42,321
FIR-2024-BLR-010640,DIST-000001,PS-000036,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-12-09,23:38:40,2024-12-10,04:42:45,3.9551445,31.639625,Incident reported at Jhaveri Traffic Police Station regarding Cyber Crime. Omnis totam itaque. Aperiam harum sint. Facere in deleniti. Explicabo dicta sed est. Harum illo voluptates corporis cupiditate consequuntur. Consequuntur itaque perspiciatis omnis excepturi.,Bengaluru City,13608000,Jhaveri Traffic Police Station,Traffic,Jhaveri and surrounding areas,1,Santosh Prabhu,Male,38,False,1,Prakash Naidu,Male,31,False,True,3,True,Two-Wheeler,65000.0,2,Sword / Talwar,False,Phishing / Vishing,Mobile Banking Application,5000.0,True,Corporate Fraud,10050000.0,Private Corporation,3,2,1,2024-12-11,2024-12-11,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,12,Monday,False,Night,1,0,,35-49,25-34,34,265
FIR-2024-BLR-010641,DIST-000001,PS-000036,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-06-05,16:59:17,2024-06-05,11:02:44,21.437892,32.51923,Incident reported at Jhaveri Traffic Police Station regarding Cyber Crime. Suscipit saepe nemo quidem neque ipsum neque. Similique illo voluptatem sint iusto fuga. Impedit debitis temporibus excepturi quasi. Deserunt corrupti nisi ipsam quis.,Bengaluru City,13608000,Jhaveri Traffic Police Station,Traffic,Jhaveri and surrounding areas,1,Darshan Hegde,Male,55,False,1,Praveen Joshi,Male,46,True,True,2,True,Two-Wheeler,80000.0,1,Wooden Lathi / Club,False,UPI Payment Fraud,Corporate Cloud Server,17500.0,True,Embezzlement / Misappropriation,10300000.0,Government Department,2,2,2,2024-06-10,2024-06-07,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,6,Wednesday,False,Afternoon,0,3,,50-64,35-49,33,242
FIR-2024-BLR-010642,DIST-000001,PS-000072,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-03-07,14:55:50,2024-03-07,02:48:19,69.2420015,-100.96271,Incident reported at Shukla Crime Police Station regarding Cyber Crime. Ea aliquid commodi libero. Aliquid doloremque neque modi in tempore. Cupiditate totam accusamus eos accusantium. Ad maiores maxime.,Bengaluru City,13608000,Shukla Crime Police Station,Crime,Shukla and surrounding areas,1,Rashmi Muralidhar,Female,62,False,1,Basavaraj Acharya,Male,23,False,True,2,False,Two-Wheeler,95000.0,2,Gelatin Sticks / Detonators,True,Ransomware / Malware,ATM / PoS Terminal,30000.0,True,Money Laundering,10550000.0,Private Corporation,3,3,3,2024-03-17,2024-03-11,COMPLETED,6,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,3,Thursday,False,Afternoon,0,6,,50-64,18-24,28,203
FIR-2024-BLR-010643,DIST-000001,PS-000075,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-09-16,01:23:37,2024-09-17,12:54:25,-72.944212,-53.209604,Incident reported at Sandal Law & Order Police Station regarding Cyber Crime. Quia ut soluta harum cum totam quo. Magni consequatur atque ex soluta veniam ratione. Laborum doloremque pariatur aliquid. Voluptatum sit consequuntur dolores. Ab impedit modi aspernatur molestiae animi deleniti assumenda.,Bengaluru City,13608000,Sandal Law & Order Police Station,Law & Order,Sandal and surrounding areas,1,Santosh Kuruba,Male,39,False,1,Bhavya Bhat,Female,26,False,False,3,True,Two-Wheeler,110000.0,1,12 Bore DBBL Gun,False,Identity Theft,E-Commerce Payment Gateway,42500.0,True,Chit Fund Scam,10800000.0,Government Department,3,2,1,2024-09-19,2024-09-19,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,True,2024,9,Monday,False,Night,1,0,,35-49,25-34,42,300
